aX,aY,aZ,gX,gY,gZ
0.416,0.545,-0.130,4.395,11.841,-14.038
0.423,0.510,-0.108,10.254,9.155,-10.376
0.428,0.484,-0.086,14.771,7.385,-8.545
0.422,0.477,-0.059,18.494,5.981,-9.277
0.410,0.479,-0.026,21.423,6.470,-11.353
0.420,0.476,-0.008,22.156,10.498,-13.123
0.448,0.489,0.011,21.667,14.771,-15.564
0.486,0.487,0.031,22.461,17.090,-18.616
0.519,0.482,0.050,23.865,17.944,-22.766
0.552,0.493,0.079,25.513,16.907,-27.100
0.588,0.499,0.104,26.672,15.259,-29.846
0.625,0.530,0.133,26.978,13.306,-30.273
0.661,0.549,0.169,28.076,9.399,-27.405
0.672,0.531,0.184,29.846,1.953,-21.606
0.668,0.516,0.181,31.494,-7.690,-16.479
0.643,0.501,0.173,33.875,-18.311,-13.672
0.580,0.479,0.157,36.194,-27.954,-11.414
0.495,0.466,0.138,36.804,-32.166,-9.583
0.449,0.452,0.126,36.499,-29.480,-9.155
0.427,0.426,0.140,37.231,-24.048,-11.414
0.401,0.388,0.184,37.720,-18.982,-14.221
0.397,0.370,0.223,35.522,-13.062,-15.320
0.412,0.372,0.236,31.921,-8.850,-14.038
0.399,0.349,0.252,30.579,-10.193,-11.658
0.381,0.302,0.241,31.006,-16.174,-10.193
0.341,0.234,0.186,32.104,-25.146,-10.864
0.284,0.198,0.145,33.875,-33.630,-16.357
0.236,0.201,0.117,35.828,-36.743,-24.475
0.212,0.197,0.104,38.025,-35.156,-31.433
0.195,0.190,0.119,40.588,-30.579,-37.170
0.189,0.168,0.156,42.786,-24.231,-41.870
0.221,0.162,0.201,44.189,-17.029,-45.166
0.242,0.157,0.255,45.105,-11.536,-46.265
0.265,0.113,0.293,47.302,-9.888,-43.945
0.275,0.013,0.308,49.805,-12.817,-43.457
0.289,-0.055,0.337,49.866,-15.320,-50.232

1.316,-0.015,1.243,70.618,27.527,3.784
1.188,-0.006,1.312,74.402,-15.015,8.728
1.063,0.019,1.347,77.332,-34.363,32.104
1.028,-0.021,1.194,80.933,-32.043,45.288
0.935,-0.148,1.166,82.642,-43.640,53.589
0.792,-0.248,1.137,80.444,-48.767,60.425
0.684,-0.291,1.106,72.815,-38.391,61.829
0.623,-0.278,1.050,60.364,-24.536,61.646
0.603,-0.267,1.046,50.781,-13.733,62.378
0.624,-0.291,1.022,45.227,-8.484,62.622
0.592,-0.340,1.015,41.931,-9.277,59.448
0.570,-0.397,1.026,37.537,-13.245,53.772
0.552,-0.415,1.008,28.809,-13.489,47.180
0.627,-0.363,1.004,19.592,-12.085,40.466
0.653,-0.347,0.938,26.367,-26.428,32.715
0.626,-0.334,0.873,31.616,-38.086,26.245
0.584,-0.254,0.881,26.367,-37.415,24.597
0.614,-0.208,0.857,22.766,-34.485,25.757
0.621,-0.263,0.852,25.818,-31.311,26.367
0.640,-0.312,0.858,29.358,-29.968,27.649
0.643,-0.362,0.882,31.616,-31.067,31.982
0.633,-0.462,0.889,29.358,-28.625,34.912
0.619,-0.467,0.876,23.437,-22.583,35.034
0.632,-0.432,0.826,14.587,-17.761,36.560
0.629,-0.408,0.776,12.390,-19.226,37.781
0.575,-0.417,0.776,14.282,-24.719,37.964
0.504,-0.218,0.783,17.395,-30.151,36.682
0.559,-0.383,0.858,15.320,-33.081,40.283
0.510,-0.517,0.814,11.353,-36.133,36.011
0.599,-0.466,0.861,16.418,-38.147,17.090
0.684,-0.187,0.970,20.203,-38.635,2.380
0.732,-0.134,1.098,20.508,-38.452,0.427
0.833,-0.051,1.188,19.226,-39.246,4.211
0.936,0.035,1.295,22.095,-44.922,12.268
0.956,0.057,1.419,29.114,-56.152,25.208
0.956,0.053,1.539,35.278,-67.871,40.588
0.947,-0.019,1.647,39.734,-80.750,55.176
0.894,-0.137,1.725,39.063,-93.079,66.467
0.795,-0.247,1.761,32.776,-104.675,72.815
0.686,-0.327,1.744,20.508,-113.159,74.158
0.610,-0.399,1.690,6.104,-119.385,70.801
0.528,-0.446,1.626,-8.423,-124.817,63.538
0.454,-0.464,1.564,-22.156,-129.944,51.758
0.435,-0.477,1.526,-34.058,-131.165,37.781
0.461,-0.435,1.509,-43.152,-129.761,23.437
0.525,-0.394,1.501,-50.659,-130.005,11.597
0.589,-0.375,1.489,-55.969,-133.057,3.906
0.633,-0.374,1.477,-60.669,-136.780,-0.183
0.656,-0.358,1.453,-64.697,-139.893,-1.404
0.643,-0.332,1.413,-68.054,-141.541,0.488
0.626,-0.343,1.384,-69.702,-140.747,4.089
0.616,-0.367,1.384,-70.129,-136.169,7.996
0.569,-0.424,1.424,-72.937,-129.211,15.320
0.545,-0.480,1.424,-81.055,-120.300,25.208
0.529,-0.526,1.394,-90.759,-112.976,32.715
0.498,-0.536,1.355,-97.229,-111.084,32.837
0.437,-0.512,1.348,-100.891,-112.000,27.161
0.406,-0.522,1.345,-103.149,-113.220,20.996
0.382,-0.514,1.326,-105.591,-114.929,16.418
0.381,-0.469,1.291,-109.009,-116.211,11.902
0.373,-0.438,1.244,-112.061,-117.126,6.165
0.368,-0.422,1.175,-113.586,-116.333,0.671
0.334,-0.374,1.112,-114.197,-113.647,-2.075
0.276,-0.332,1.051,-113.892,-107.605,-1.892
0.228,-0.284,0.986,-110.962,-97.229,0.366
0.198,-0.241,0.952,-104.126,-85.144,4.028
0.168,-0.244,0.954,-94.910,-73.242,6.714
0.284,-0.327,1.046,-86.670,-61.462,8.728
-0.034,-0.451,1.133,-86.670,-51.453,12.573
0.031,-0.500,1.037,-96.313,-26.672,11.658
-0.075,-0.505,0.985,-110.168,-1.282,6.653
0.023,-0.440,0.812,-124.207,37.598,0.488
0.307,-0.301,0.768,-133.789,43.762,-3.174
0.267,-0.242,0.868,-127.563,-1.587,-3.662
0.245,-0.198,0.833,-115.173,-44.312,-6.287
0.174,-0.174,0.791,-106.079,-73.730,-12.329
0.074,-0.162,0.747,-98.999,-86.731,-14.954
0.033,-0.140,0.641,-95.093,-78.796,-16.602
-0.013,-0.151,0.541,-91.309,-61.279,-15.137
-0.103,-0.136,0.470,-86.609,-38.147,-11.353
-0.196,-0.144,0.414,-79.956,-11.292,-5.920
-0.262,-0.192,0.386,-72.571,15.259,-0.854
-0.423,-0.272,0.339,-65.308,40.283,1.282
-0.379,-0.273,0.297,-57.312,72.144,-5.920
-0.312,-0.285,0.367,-49.927,92.590,-21.790
-0.203,-0.231,0.496,-44.312,107.910,-41.626
-0.043,-0.226,0.623,-39.368,116.089,-59.631
0.159,-0.241,0.759,-37.231,101.196,-73.975
0.328,-0.264,0.919,-39.063,65.247,-84.351
0.433,-0.258,0.982,-48.401,29.053,-90.332
0.500,-0.152,0.894,-64.087,0.854,-91.614
0.488,-0.009,0.756,-82.397,-22.278,-83.435
0.370,0.120,0.570,-96.924,-31.555,-66.162
0.302,0.221,0.403,-102.356,-28.931,-44.373
0.213,0.310,0.282,-97.473,-23.254,-23.193
0.136,0.364,0.234,-82.825,-16.052,-7.141
0.074,0.343,0.241,-63.110,-10.071,5.371
0.003,0.259,0.321,-44.922,-7.385,15.747
-0.038,0.162,0.414,-35.461,-4.700,20.630
-0.059,0.136,0.486,-35.706,1.953,19.531
-0.031,0.153,0.544,-40.710,9.583,15.564
0.018,0.203,0.586,-45.166,13.000,10.315
0.077,0.248,0.610,-46.509,11.353,5.371
0.118,0.271,0.616,-46.021,6.226,2.258
0.102,0.314,0.597,-46.509,1.282,4.272
0.069,0.360,0.555,-47.302,0.122,10.315
0.048,0.373,0.503,-45.837,2.930,17.029
0.020,0.393,0.476,-41.321,6.409,20.935
0.000,0.412,0.490,-35.034,9.644,21.912
0.020,0.416,0.507,-29.480,13.794,21.973
0.048,0.403,0.527,-25.757,15.259,23.010
0.045,0.365,0.552,-22.400,11.780,24.963
0.002,0.320,0.588,-19.409,5.554,25.024
-0.037,0.294,0.627,-19.287,0.244,22.400
-0.017,0.296,0.639,-23.010,-1.526,18.188
0.017,0.328,0.615,-26.550,-3.296,13.489
0.032,0.357,0.582,-27.344,-8.850,10.071
-0.006,0.360,0.530,-26.184,-16.479,8.118
-0.077,0.368,0.477,-25.024,-19.165,7.263

1.099,0.107,1.399,-84.106,-77.332,56.641
1.095,0.039,1.431,-79.590,-83.313,69.336
1.050,-0.044,1.450,-77.942,-89.355,80.139
0.969,-0.132,1.436,-80.811,-93.079,88.196
0.851,-0.210,1.413,-86.243,-93.262,92.590
0.749,-0.286,1.375,-93.140,-90.454,93.018
0.696,-0.325,1.339,-100.220,-86.060,89.478
0.676,-0.330,1.318,-105.652,-81.238,82.947
0.666,-0.318,1.290,-109.497,-78.186,75.745
0.670,-0.302,1.260,-112.122,-78.308,70.740
0.699,-0.285,1.243,-113.525,-78.552,67.871
0.714,-0.271,1.207,-115.601,-78.796,67.383
0.708,-0.237,1.153,-119.629,-78.491,69.275
0.706,-0.205,1.098,-122.803,-77.209,71.716
0.616,-0.182,1.041,-122.803,-76.904,75.195
0.561,-0.180,1.003,-119.995,-73.242,80.872
0.511,-0.229,0.991,-116.333,-66.528,85.571
0.451,-0.284,0.991,-114.075,-58.044,86.426
0.423,-0.333,0.981,-114.258,-50.049,86.670
0.374,-0.342,0.984,-117.249,-45.166,86.121
0.346,-0.355,0.948,-120.117,-42.969,84.595
0.449,-0.361,0.938,-122.559,-41.870,79.834
0.150,-0.337,0.802,-124.146,-46.631,72.449
0.227,-0.286,0.686,-121.033,-38.513,60.059
0.113,-0.327,0.616,-117.371,-38.147,48.950
0.117,-0.231,0.535,-117.859,-13.062,35.217
0.317,-0.089,0.539,-120.789,-4.517,29.907
0.335,-0.011,0.619,-118.774,-27.893,35.706
0.313,0.016,0.636,-109.680,-43.518,41.321
0.318,0.043,0.623,-103.088,-47.668,45.105
0.292,0.028,0.594,-99.426,-47.241,49.561
0.233,0.010,0.555,-95.825,-40.955,51.880
0.132,-0.012,0.536,-94.604,-37.231,53.467
0.070,-0.008,0.520,-95.764,-28.442,50.537
0.086,0.023,0.501,-97.046,-20.081,43.457
0.120,0.066,0.504,-96.375,-19.531,36.438
0.130,0.116,0.514,-92.896,-23.071,30.884
0.146,0.144,0.506,-87.830,-24.109,27.222
0.161,0.162,0.499,-83.008,-23.682,26.001
0.170,0.185,0.496,-78.918,-24.841,26.489
0.161,0.204,0.472,-76.233,-28.320,27.527
0.128,0.222,0.439,-74.036,-33.508,28.992
0.100,0.243,0.405,-72.510,-36.316,29.968
0.132,0.280,0.387,-70.984,-35.217,30.396
0.144,0.297,0.378,-68.665,-34.119,32.166
0.132,0.316,0.364,-66.040,-33.081,34.546
0.115,0.338,0.340,-63.721,-30.762,37.231
0.097,0.365,0.322,-61.096,-25.940,38.147
0.105,0.389,0.300,-57.129,-22.217,38.635
0.080,0.387,0.289,-51.208,-23.804,40.283
0.057,0.364,0.272,-44.128,-27.527,41.077
0.011,0.338,0.260,-37.231,-30.396,38.635
-0.038,0.316,0.247,-32.349,-32.532,33.875
-0.095,0.327,0.225,-30.151,-30.334,27.588
-0.124,0.375,0.194,-30.945,-22.339,20.325
-0.135,0.444,0.163,-32.104,-12.085,14.221
-0.121,0.487,0.142,-31.372,-3.235,10.620
-0.095,0.497,0.153,-28.381,4.456,9.644
-0.059,0.501,0.174,-24.658,11.230,9.583
-0.025,0.511,0.199,-21.179,14.954,9.583
0.001,0.529,0.224,-17.517,14.648,9.460
0.034,0.557,0.257,-13.367,12.390,9.338
0.058,0.577,0.286,-8.972,9.033,11.169
0.066,0.573,0.316,-3.906,3.845,14.465
0.058,0.551,0.346,0.977,-1.648,17.151
0.029,0.524,0.370,4.883,-5.554,18.677
0.003,0.524,0.369,6.409,-8.118,18.738
-0.028,0.546,0.344,7.080,-10.742,17.456
-0.090,0.563,0.321,8.667,-12.451,15.625
-0.138,0.553,0.311,10.559,-9.888,12.451
-0.148,0.540,0.319,11.230,-2.563,7.812
-0.136,0.532,0.340,11.108,7.019,2.563
-0.111,0.542,0.364,10.132,15.747,-1.465
-0.080,0.562,0.386,8.789,22.827,-3.296
-0.047,0.575,0.396,8.850,26.001,-3.540
-0.015,0.576,0.393,10.681,25.024,-3.296
-0.016,0.566,0.372,13.367,21.301,-2.808
-0.041,0.557,0.348,16.296,17.639,-2.197
-0.048,0.563,0.338,18.311,17.822,-2.380
-0.025,0.576,0.339,19.958,19.775,-3.052
0.010,0.591,0.357,22.461,21.118,-3.601
0.029,0.603,0.382,26.062,19.836,-3.662
0.035,0.598,0.391,29.236,18.066,-3.113
0.029,0.587,0.396,31.860,17.578,-2.197
0.020,0.582,0.399,33.569,18.921,-1.465
0.007,0.579,0.396,34.180,21.912,-0.977
-0.003,0.577,0.393,35.095,24.536,-1.099
-0.011,0.556,0.399,37.354,27.222,-1.953
-0.003,0.528,0.430,40.222,30.518,-3.113
0.016,0.509,0.472,41.870,33.936,-4.028
0.041,0.485,0.500,42.725,36.072,-4.272
0.057,0.454,0.515,43.213,36.255,-4.150
0.070,0.437,0.532,43.640,34.912,-4.211
0.079,0.429,0.543,44.128,32.349,-4.761
0.073,0.424,0.529,44.495,28.259,-5.127
0.052,0.424,0.491,44.250,23.560,-5.859
0.018,0.430,0.459,45.105,20.752,-7.141
0.016,0.423,0.451,47.302,21.362,-8.057
0.059,0.393,0.484,51.514,23.132,-8.423
0.088,0.350,0.527,54.871,24.475,-8.423
0.118,0.325,0.557,54.871,24.536,-7.080
0.149,0.306,0.552,54.565,22.034,-5.005
0.143,0.297,0.529,56.641,16.846,-3.418
0.076,0.296,0.482,60.852,9.033,-1.587
-0.021,0.270,0.437,65.796,1.221,-1.038
-0.108,0.242,0.423,69.824,1.221,-3.906
-0.121,0.238,0.433,71.106,10.681,-9.399
-0.071,0.220,0.467,71.533,23.010,-15.808
-0.022,0.208,0.521,73.059,32.654,-21.606
0.072,0.187,0.573,75.378,39.612,-26.917
0.117,0.195,0.644,77.454,39.978,-30.518
0.182,0.190,0.639,78.125,39.612,-28.503
0.192,0.181,0.624,78.796,36.560,-26.917
0.156,0.181,0.630,81.055,31.494,-26.550
0.172,0.186,0.646,83.496,30.334,-27.405
0.223,0.200,0.671,84.717,31.738,-29.114
0.288,0.216,0.708,87.036,30.884,-29.968
0.333,0.245,0.752,90.454,27.283,-29.053
0.363,0.245,0.785,94.910,22.339,-25.635

-0.038,-0.370,2.061,-45.837,40.283,36.072
0.245,-0.217,1.408,-127.930,42.725,8.301
0.270,-0.084,0.836,-136.597,-1.038,-2.747
0.280,0.043,0.611,-121.277,-1.160,-6.653
0.293,0.164,0.643,-89.966,14.954,-9.888
0.219,0.175,0.762,-36.682,13.916,-15.808
0.071,0.146,0.937,14.465,-7.874,-15.930
0.018,0.075,1.026,37.781,-10.620,-8.606
0.114,-0.020,1.062,38.696,-0.854,-0.366
0.212,-0.123,1.049,29.846,7.080,7.629
0.222,-0.182,0.957,20.386,10.132,13.916
0.191,-0.222,0.902,16.357,9.277,21.240
0.228,-0.238,0.915,14.526,17.761,21.118
0.234,-0.225,0.989,8.911,22.705,13.000
0.202,-0.198,1.041,-0.671,22.827,7.996
0.179,-0.143,1.042,-13.184,24.475,10.742
0.196,-0.089,0.978,-25.757,30.029,14.954
0.180,-0.018,0.933,-33.997,31.372,11.169
0.142,0.020,0.911,-31.128,28.259,6.287
0.175,0.029,0.889,-16.479,22.278,1.709
0.214,0.012,0.879,1.465,15.442,-4.639
0.223,0.002,0.891,15.259,11.597,-6.470
0.256,-0.032,0.903,21.545,12.329,-5.493
0.317,-0.084,0.927,22.034,14.587,-4.028
0.332,-0.117,0.952,19.592,16.418,-3.540
0.342,-0.127,0.966,14.954,14.954,-2.686
0.345,-0.125,0.968,8.545,13.733,-2.258
0.321,-0.131,0.974,-0.122,13.916,-4.822
0.326,-0.143,0.959,-10.193,13.123,-8.301
0.308,-0.155,0.939,-18.860,14.526,-8.301
0.270,-0.144,0.910,-25.024,14.343,-3.906
0.207,-0.104,0.882,-29.785,10.254,1.282
0.203,-0.057,0.849,-33.142,7.324,4.761
0.222,-0.029,0.801,-33.020,9.216,1.160
0.175,0.010,0.719,-26.306,2.747,-5.554
0.146,0.044,0.605,-8.850,-17.700,-11.230
0.208,0.035,0.631,26.123,-31.555,-15.991
0.355,-0.071,0.854,74.707,-12.268,-22.034
0.462,-0.239,1.135,111.328,16.846,-22.400
0.369,-0.356,1.361,112.610,25.757,-8.118
0.231,-0.323,1.229,69.885,4.517,10.376
0.137,-0.226,1.010,15.747,-21.484,10.132
0.150,-0.176,0.917,-14.038,-17.334,-3.174
0.152,-0.126,0.886,-31.189,4.150,-10.132
0.166,-0.099,0.944,-43.518,16.113,-16.235
0.160,-0.043,0.983,-46.936,22.705,-20.325
0.137,-0.038,0.978,-44.495,24.292,-20.691
0.176,-0.068,0.940,-37.598,19.104,-21.973
0.262,-0.108,0.879,-26.062,15.259,-20.020
0.202,-0.155,0.897,-9.888,12.451,-15.869
0.148,-0.170,0.922,2.625,1.892,-7.812
0.208,-0.126,0.914,8.179,-3.357,-0.122
0.125,-0.078,0.925,13.977,2.930,1.282
0.138,-0.017,0.960,21.973,2.625,-0.977
0.141,0.026,0.969,26.001,1.282,2.686
0.100,0.007,0.980,28.809,-1.587,7.812
0.154,-0.023,0.987,30.273,-3.723,15.808
0.147,-0.031,0.953,31.250,-10.559,24.292
0.175,-0.089,0.894,33.142,-17.273,18.677
0.165,-0.164,0.861,35.095,-15.625,6.653
0.183,-0.241,0.893,35.950,-13.306,1.526
0.234,-0.283,0.934,33.813,-5.615,-0.732
0.257,-0.255,0.936,27.527,-1.160,-2.625
0.280,-0.254,0.968,22.339,-2.136,-3.357
0.250,-0.188,0.939,13.977,-1.282,0.671
0.217,-0.110,0.880,4.700,-2.441,5.554
0.215,-0.033,0.798,9.094,-7.019,5.249
0.212,-0.007,0.724,29.846,-18.250,3.113
0.198,-0.015,0.595,56.824,-37.109,5.188
0.188,-0.080,0.583,87.585,-62.500,14.099
0.129,-0.594,1.479,92.468,-89.172,30.945
0.023,-0.390,1.277,7.812,-82.275,50.049
0.183,-0.231,0.663,-35.156,23.071,52.063
0.206,-0.242,0.903,-40.161,20.752,42.969
0.223,-0.213,1.195,-34.302,-7.080,18.738
0.244,-0.192,0.960,-9.216,2.136,-8.850
0.174,-0.136,0.953,7.141,-3.906,-22.949
0.083,-0.105,0.972,11.658,-11.169,-24.658
0.122,-0.152,0.899,7.385,-5.859,-21.912
0.135,-0.175,0.898,-1.282,1.160,-8.240
0.109,-0.137,0.917,-8.484,1.587,5.554
0.145,-0.117,0.919,-18.494,7.446,12.939
0.179,-0.122,0.938,-32.410,15.564,14.038
0.194,-0.134,0.955,-43.213,26.733,11.719
0.168,-0.135,0.955,-45.959,32.410,10.010
0.195,-0.124,0.999,-44.067,27.405,9.155
0.191,-0.123,1.013,-44.922,21.667,9.888
0.157,-0.115,1.035,-53.345,10.803,12.451
0.166,-0.121,1.019,-69.580,5.554,17.456
0.104,-0.104,1.005,-85.510,1.770,21.790
0.224,-0.086,0.924,-94.543,7.812,23.437
0.206,-0.051,0.892,-96.619,13.428,21.423
0.205,-0.018,0.887,-86.670,13.306,15.442
0.131,0.037,0.892,-61.401,13.733,8.057
0.159,0.089,0.895,-23.560,7.629,2.380
0.095,0.124,0.924,10.376,-0.793,1.587
0.138,0.070,0.948,29.114,-6.104,2.808
0.200,-0.010,0.958,34.607,-3.479,4.089
0.231,-0.062,0.967,30.945,-3.845,6.897
0.208,-0.075,0.975,22.278,-4.639,9.827
0.188,-0.078,0.967,10.620,-2.808,11.963
0.182,-0.081,0.958,-0.305,0.732,11.841
0.184,-0.075,0.954,-7.385,3.174,10.681
0.187,-0.054,0.943,-8.972,3.601,9.399
0.203,-0.034,0.933,-5.615,2.625,7.019
0.218,-0.027,0.915,0.366,1.343,4.150
0.219,-0.036,0.914,4.150,-2.502,3.174
0.229,-0.072,0.920,-2.930,-6.287,6.226
0.225,-0.082,0.925,-20.630,-3.418,13.855
0.190,-0.070,0.923,-42.358,-0.793,19.409
0.184,-0.032,0.930,-59.021,0.122,17.761
0.156,0.039,0.986,-60.059,7.324,12.085
0.236,0.275,1.073,-38.147,19.897,4.822
0.131,0.100,0.949,9.888,1.221,-4.944
0.161,0.045,0.914,32.471,-10.925,-5.493
0.215,0.015,0.903,31.006,-5.005,0.427
0.228,-0.015,0.929,24.170,-0.977,5.310
0.200,-0.017,0.975,17.700,-3.357,6.165
0.217,-0.051,0.990,13.794,0.366,4.456

0.337,-0.136,0.816,-13.000,-138.611,24.170
0.277,0.058,0.293,-47.180,-202.271,36.316
0.549,-0.324,1.308,-1.831,-296.631,27.710
-1.165,0.416,2.798,-27.039,-332.214,33.630
-0.263,-0.200,0.170,-35.156,-92.529,31.250
0.236,0.176,0.246,19.409,86.609,26.367
0.185,-0.369,1.760,33.264,29.724,28.259
-0.369,0.106,1.121,-27.649,-78.491,22.095
-0.126,-0.103,0.731,-11.719,-22.217,12.756
-0.074,0.022,0.959,6.592,11.475,10.193
-0.092,0.040,0.966,0.122,-1.404,5.615
-0.097,0.048,0.974,5.005,6.775,2.869
-0.060,0.029,0.972,14.771,24.109,2.136
0.011,-0.031,0.980,20.325,34.546,1.648
0.081,-0.047,1.000,17.761,32.715,1.770
0.055,-0.058,0.966,7.263,12.085,3.052
0.003,-0.013,0.976,-1.587,-5.127,3.601
-0.002,-0.013,0.972,-3.479,-8.972,2.686
-0.067,0.019,0.954,-4.578,-10.925,2.380
-0.065,0.021,0.957,-1.038,-3.906,2.380
0.005,-0.023,0.976,5.676,7.996,2.136
0.030,-0.033,0.976,5.432,8.118,1.953
-0.044,0.007,0.964,0.488,-1.404,2.380
-0.046,0.010,0.969,1.587,0.427,2.380
0.008,-0.020,0.978,5.249,7.629,2.258
-0.003,-0.015,0.976,3.540,4.333,2.258
-0.007,-0.013,0.974,1.770,1.221,2.319
-0.036,0.004,0.974,1.648,0.183,2.380
0.004,-0.019,0.976,2.930,3.052,2.380
-0.029,-0.001,0.973,2.075,1.770,2.197
-0.005,-0.016,0.974,2.808,2.991,2.319
-0.021,-0.005,0.972,2.258,1.892,2.319
-0.005,-0.015,0.975,2.869,3.113,2.380
-0.021,-0.006,0.973,2.625,2.625,2.258
-0.006,-0.015,0.973,2.747,3.052,2.258
-0.020,-0.006,0.972,2.625,2.869,2.197
-0.007,-0.013,0.974,2.869,3.052,2.136
-0.018,-0.006,0.974,2.686,2.808,2.258
-0.009,-0.011,0.974,2.869,2.808,2.197
-0.016,-0.007,0.973,2.686,2.502,2.136
-0.012,-0.009,0.974,2.869,2.869,2.136
-0.014,-0.008,0.974,2.625,2.502,2.258
-0.013,-0.006,0.974,2.808,2.686,2.197
-0.014,-0.007,0.974,2.747,2.502,2.136
-0.015,-0.007,0.974,2.747,2.808,2.136
-0.013,-0.007,0.974,2.747,2.747,2.319
-0.015,-0.007,0.974,2.808,2.747,2.197
-0.013,-0.008,0.974,2.747,2.686,2.136
-0.015,-0.006,0.975,2.747,2.625,2.197
-0.014,-0.008,0.974,2.625,2.563,2.075
-0.015,-0.008,0.974,2.625,2.625,2.075
-0.014,-0.007,0.974,2.625,2.625,2.258
-0.014,-0.008,0.974,2.625,2.625,2.258
-0.015,-0.007,0.974,2.869,2.747,2.319
-0.015,-0.007,0.974,2.747,2.686,2.258
-0.015,-0.007,0.974,2.686,2.563,2.197
-0.013,-0.008,0.973,2.747,2.686,2.197
-0.015,-0.008,0.974,2.869,2.686,2.258
-0.015,-0.008,0.974,2.869,2.808,2.258
-0.014,-0.007,0.974,2.808,2.747,2.136
-0.014,-0.008,0.975,2.747,2.502,2.197
-0.013,-0.008,0.974,2.808,2.625,2.258
-0.014,-0.009,0.975,2.625,2.563,2.197
-0.013,-0.010,0.974,2.686,2.563,2.136
-0.013,-0.009,0.973,2.625,2.747,2.136
-0.013,-0.010,0.974,2.747,2.747,2.197
-0.013,-0.009,0.975,2.869,2.808,2.258
-0.013,-0.010,0.974,2.808,2.747,2.319
-0.013,-0.010,0.974,2.747,2.625,2.258
-0.013,-0.010,0.974,2.625,2.747,2.258
-0.013,-0.009,0.974,2.808,2.869,2.319
-0.013,-0.009,0.974,2.808,2.808,2.258
-0.014,-0.009,0.975,2.747,2.625,2.197
-0.013,-0.009,0.974,2.686,2.625,2.136
-0.013,-0.009,0.974,2.502,2.625,2.014
-0.013,-0.009,0.973,2.686,2.686,2.197
-0.014,-0.009,0.974,2.869,2.747,2.258
-0.014,-0.008,0.974,2.930,2.747,2.319
-0.014,-0.007,0.974,2.686,2.747,2.197
-0.015,-0.008,0.974,2.625,2.686,2.258
-0.014,-0.008,0.973,2.625,2.686,2.319
-0.014,-0.007,0.974,2.747,2.747,2.258
-0.015,-0.006,0.974,2.625,2.625,2.197
-0.015,-0.008,0.974,2.808,2.808,2.136
-0.014,-0.007,0.974,2.747,2.991,2.258
-0.014,-0.008,0.974,2.686,2.930,2.258
-0.012,-0.007,0.990,2.686,2.808,2.319
-0.010,-0.007,0.985,2.686,2.686,2.258
-0.016,-0.006,0.977,2.747,2.747,2.258
-0.013,-0.008,0.973,2.869,2.747,2.319
-0.017,-0.006,0.971,2.686,2.747,2.319
-0.013,-0.008,0.972,2.625,2.625,2.258
-0.016,-0.006,0.971,2.747,2.625,2.197
-0.013,-0.009,0.971,2.808,2.686,2.197
-0.016,-0.007,0.973,2.747,2.441,2.197
-0.013,-0.008,0.974,2.808,2.747,2.197
-0.014,-0.008,0.974,2.563,2.686,2.197
-0.014,-0.007,0.974,2.686,2.747,2.136
-0.013,-0.009,0.974,2.686,2.625,2.258
-0.014,-0.008,0.974,2.808,2.563,2.319
-0.012,-0.009,0.973,2.808,2.808,2.380
-0.014,-0.007,0.974,2.625,2.808,2.380
-0.012,-0.009,0.975,2.625,2.808,2.136
-0.013,-0.009,0.974,2.686,2.747,2.136
-0.013,-0.010,0.974,2.625,2.563,2.319
-0.014,-0.008,0.975,2.686,2.686,2.014
-0.013,-0.008,0.973,2.747,2.625,2.197
-0.013,-0.008,0.974,2.747,2.747,2.258
-0.013,-0.008,0.973,2.808,2.869,2.197
-0.014,-0.008,0.974,2.625,2.869,2.197
-0.014,-0.007,0.974,2.808,2.808,2.258
-0.013,-0.008,0.974,2.808,2.808,2.136
-0.015,-0.008,0.974,2.869,2.747,2.136
-0.014,-0.008,0.974,2.625,2.747,2.197
-0.014,-0.007,0.974,2.625,2.625,2.197
-0.014,-0.008,0.974,2.625,2.625,2.136
-0.014,-0.008,0.974,2.686,2.563,2.136
-0.015,-0.008,0.975,2.869,2.625,2.136
-0.014,-0.008,0.974,2.869,2.930,2.258
